글번호,문장
371037661,"
 정시로 서울여대면 님 보다는 공부 잘한 거 같은데요. 그리고 돈 주고 가는 미국대학도 졸업장 땄으면 열심히 한 거임. 미국대학이 입학은 그럭저럭 쉬워도 졸업은 칼인데.
"
371037661,"
 일반고 나오고 학원 못 다니면 전문대가는 게 당연해요?
"
371037661,"
 정시는 수능이라서 대가리 딸리면 더 어렵고요 오히려 수시 각종 전형이 대가리 딸리는 년놈들이 뒷구녕으로 갑니다. 글 전반을 볼때 쓰니가 까는 그 동생은 실제로 머리는 좋고 공부도 곧잘하지만 운이 없어서 뺑뺑이 도는거고 그 머리좋은 동생을 질투하는 쓰니가 공부 안해본 빡대가리일겁니다
"
371037661,"
 그 친구가 정시로 서울여대를 갔다해도 전문대 간호학과인 쓰니보다 공부 잘 한거고 돈만 주면 들어가는 외국대학 졸업하고 왔다해도 쓰니보다 집에 돈도 많고 영어도 잘 하는데 직장도 대기업이라서 쓰니보다 취업도 잘 했네요. 돈이란 조건을 빼고도 쓰니보다 나은 사람일텐데 질투하지 말고 열등감 분출하지 말고 조용히 노력하며 사세요. 남이랑 비교말고 과거의 자신과 비교하시고
"
371037661,"
 요즘 대기업에서 미국의 아무 대학이나.. 돈주면 그냥 졸업 시켜주는 대학에서 학점 나쁜 사람 취업 안시켜줍니다. 정말 별로인 대학이라면 학점이라도 좋았다는건데, 미국에서 안좋은 대학이라도, 한국에서 대기업 취업할만큼 학점관리해서 졸업하는 거 쉽지 않아요. 영어가 모국어도 아니고 회화가 어느정도 되는 상황에서 갔어도 대학 수준의 아카데믹 잉글리쉬는 완전히 다른 이야기입니다. 제 말은, 그 사촌은 대학 시절 내내 많이 노력했다는겁니다. 튜터를 붙였든 혼자 공부했든 최소한 님의 대학 생활보다는 몇배 이상 노력했다고 이백퍼센트 장담할 수 있어요. 님의 그런 질투와 부정적인 생각은 님의 미래와 행복에 아무런 도움이 안돼요. 제 댓글도 그다지 와닿진 않겠지만요...
"
371037661,"


													대기업 갔다는 건 학점도 최저기준 이상이라는 것.											
"
371037661,"


													일반고에서 전문대 가지말고 4년제대 가지 왜... 공부하면 인서울 하위권 정도는 잘 만 가는데 왜 그러세요.... 너님은 서울여대도 못 갔잖아요ㅋㅋㅋ											
"
371037661,"


													내 친구는 비싼 대학유학갔다가 취직못해서 몇년놀다 필라티스 강사하던데.. 취직 바로할정도면 능력 좋은거 같은데. 사촌 비하가 심하네요. 그냥 남이라 생각하고 내인생 사세요. 님에게 이득없음											
"
371037661,"


													살면살수록 인생 뽑기 잘걸려서 타고난사람이 부러움 돈걱정안하고 자기가 하고싶은거 하면서 마음이 여유로운게 얼마나 큰 복인데											
"
371037661,"


													외국 대학이 들어가기는 우리 나라보다 조금 쉬울 수는 있어도 입학 자체가 쉬운 건 절대 아니에요. 그리고 졸업은 우리 나라 대학 들어가는 것보다 어렵고 엄격해요. 글쓴이 자존감 낮고 열등의식 높든 게 어떻게 해서든 상대를 깎아내리고 본인이 우위에 서면서 자존심 세우려고 하는 것에서 보이네요.											
"
371037661,"


													저도 님처럼 집 가난한데 중앙대 갔는데요..... 과외없이도 노력만으로 중경외시 급은 충분히 갈 수 있는데 왜 전문대를 갔어요?											
"
371037661,"


													야 간조 주작하다 이제 안먹히니 간호사야? 적당히 해라											
"
371037661,"


													미국대학나와도 대기업못들어가던데요 제 사촌들보면..미국대학도 좋은곳 회계쪽나왔고 회계사자격증도있어요..뭔가ㅜ사촌이 남다른게있아봄.
어쩌겟어요 돈을 이기려면 내가 노력을 더해야죠 지금부터라도 비교하고 한탄하는게 아니라
이지영강사 아시죠 찢어지게 가난한 환경에서 독기품오 100억대자산가로 인생을 바꿨자나요.
그렇게 노력하세요 다시. 젊으니까할수있어요											
"
371037661,"


													니가 타고난 능력치 탓은 왜 안해											
"
371037661,"


													친구가없으면 사촌한테도 열등감이 발현되는고나,하긴 이런 심보를 가진 벌레에게 친구가 있을리없지											
"
371037661,"


													남 질투나 하고있는 아줌마보다는 나은거 같은데?											
"
371037661,"


													전문대 나와서 간호사 하는거면 간호조무사라는거 아님??ㅌㅋㅋㅋㅋㅋㅋㅋㅋ											
"
371037661,"


													진짜 꼴통 고등학교 꼴등도 전문대 간호과는 들어가던데;											
"
371037661,"

													아프리카 사는 애들은 너 보면 얼마나 허탈 할까?											
"
371037661,"


													니도 공부는 못했구만 똑같이 시켰으면 서울여대도 못갔을거 같다											
"
371037661,"


													당신같은사람은 항상불평불만이 많은사람이예요
이건이래서안돼 저건저래서안돼
저도 일반고나와서 수도권대졸업하고 중견기업다니고 있어요 결혼도하고 애도있고요
무일푼으로 결혼해서 지금 부동산만 30억이상입니다
답답하네요
당신의 마인드를 바꾸지않으면
죽는그날까지 불평만하다가 갈껍니다
그 친척부자와 당신의 시간은 같습니다
노력하고 기어오르세요											
"
371037661,"


													무슨 학원을 못다녀서 전문대를 가. 환경탓만 하고 노력은 안하고 남의 성과는 깎아내리려는 전형적인 마음까지 가난한 인간											
"
371037661,"


													쓰니도 집안탓만 하지말고 지금이라도 공부 더 해..
왜 허탈해? 쓰니가 더 열심히 살면 40살에는 걔보다 더 잘나갈 수도 있는데.. 지금처럼 허탈하다고 하면 40살에 그 누구보다 비참하게 살고 있겠지..											
"
371037661,"


													전문대 간호학과 나와서 간호사 하는거 괜찮지 않나? 공부 어정쩡하게 해서 지방대 졸업해서 취업 허접한데 할 바에는 전문대 간호학과 가서 간호사 하는게 훨씬 좋다고 생각하는데											
"
371037661,"


													걍 간호사들 욕받이 만드려고 쓴 글 아님? 간호사 조무사 경리 없으면 네이트판 안 돌아가잖음											
"
371037464,리사 계약금 500억이 진짜 대단한 게
371037464,"




										
										방탄 개인당 계약금이 30억임..
리사는 그냥 지리고 지림..									




"
371037464,"
500억 뻥튀기 언플인데 아직도 쳐믿냐 잼민아 잠이나자라 ㅋㅋ 리사가 무슨 정국처럼 핫백1위를했냐 세계기록을 세웠냐 말이되는소리를해좀 ㅉㅉ
"
371037464,"
 ㅁㄷ 리사가 혼자서 뭘했는데? 앨범을 200만장 팜? 혼자서 대형 페스티벌 헤드라이너함? 혼자서 아레나투어 돔? 혼자서 빌보드 성적이 방탄 멤보다 좋아? 혼자서 월드컵 같은 빅이벤트 무대에서 공연함?
"
371037464,"
 걍 방탄은 누구와 다르게 돈 일도 안 보고 팬들이랑 7명 서로만 본거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅆㅂ빌보드 1위 그래미 노미 미국대상 받은 사람들이 솔로로도 헤드라이너 서고 월그컵 서고 200만장 팔고 빌보드 1위하는 중인데 ㅋㅋㅋㅋㅋㅋㅋㅋ해외소속사에서 몇뱃억 제시 안 했겠냐
"
371037464,"
 ㅋㅋ 500억을 믿는 애들이 더 신기하다. 경제관념 1도 없고 어리숙해서 보이스피싱 밥먹듯이 당할 수준이네.  누구누구가 손잡은거 봤대가 누구누구 임신했데 수준아니냐
"
371037464,"
 리사 >>> 방탄일리가 없잖아 믿냐 그거를..? 리사가 방탄 멤버 개개인은 당연히 이기겠지만 전체를 어떻게 이겨ㅋㅋㅋ;
"
371037464,"
 아미들 리사한테 악플 쩐당ㅋㅋ
"
371037464,"

													잼민이들아 와지 규모보면 정산금이 500억이래도 물음표 뜰텐데 뭔 계약금이 500억이야ㅋㅋㅋㅋㅋㅋㅋㅋ											
"
371037464,"


													트위터보니까 리사 해외팬들은 저걸로 자랑스러워하더라ㅋㅋㅋㅋ와이지 나오라고 케이팝 전체보다 리사가 더 위래ㅋㅋㅋ중국 찌라__이라더니 중국팬들이 뿌린거 아닌가싶을정도로 팬들이 더 좋아함ㅋㅋㅋ											
"
371037464,"


													유럽사는데 블핑이 방탄 다음으로 유명한 건 맞지만 그건 중고등학생 까지 얘기고 그외 일반사람들은 방탄이 한국 가수인건 알아도 블핑은 몰라… 심지어 개개인으론 더더욱… 방탄도 개개인으로는 모르는데 어떻게 리사가 방탄보다 체급이 크다고 할 수 있는거야											
"
371037464,"

													와이지 매출이랑 순이익 보고 와라
계약금이 500억이면... 리사 혼자 1년에 매출이랑 순이익 얼마를 내야 하는지 감이 오니?
가능한 거 맞아 ?											
"
371037464,"


													그럼 리사 혼자서 방탄보다 높은거임? 해외에선 리사가 짱인건가											
"
371037464,"


													어떤 개인 영향력인지 말은못하고 그저 블핑 리사가  방탄 정국 넘어섰다네  뭐지? ㅋㅋㅋ											
"
371037464,"


													어쩌라구요 그 잘난 느그오빠 너네가 갖다바친 돈으로 블핑이랑 연애함ㅋㅋㅋㅋ											
"
371037464,"


													난 남돌팬들이 여돌 패는거 보면 걍 남미새 같음ㅋㅋㅋㅋㅋㅋ그래봤자 니네 오빠들은 블핑이랑 친구하고 사귀지 않음? 되게 웃기긴 함 악에 받쳐서 ㅇㄱㄹ 무시 못하고 여돌 패는거ㅎㅎ											
"
371037464,"


													yg 욕하면서 리사 영업글 ㅈㄴ 많이 올라오는데 리사 돈 보고 옮긴 거 맞나봐 알바들 영업질 오짐											
"
371037464,"


													태국도 알바있음? 어느순간부터 한국인 고용해서 주입식 교육하는거 같아											
"
371037464,"


													어차피 방탄 체급이 몇배는 더 큰거 모두가 다 알아 괜히 블핑 정병에 관심주지말고 무시해..											
"
371037464,"


													블랙핑크 팬들 하나같이 왜저래											
"
371037464,"


													이게 현실이다  케팝카테고리 여돌팬아 ...											


 "
371037464,"


													아미들 리사한테 악플 쩐당ㅋㅋ											
"
371037464,"


													리사 핫백 84 위 90 위 리사보다 성적 안좋은 방탄 멤버는 없음											


 "
371037464,"


													ㅁㄱ좀 해라ㅋㅋㅋ이러니까 아이돌팬들이 빠수니라고 욕 먹는거임 ㅁㄱ 못하고 가수 후려치려고 물어뜯고 백날천날 싸워대니까ㅉㅉ한심 그자체임											
"
371037464,"


													리사 방탄 이용하지말고 또한 이간질 하지마 둘다 왜 이런거에 언급을 해야해? ㅁㄱ한다											
"
371037464,"


													500억 같은 소리한다.
브루마블 하냐?											
"
371037464,"


													리사  혼자서  정구기 이긴다는데  이거  어케 받아드려야되노  미쳤냐  ...											
"
371037464,"


													저으기  ㅁㄷ보고 빵터짐  ㅋㅋㅋㅋㅋ 개인영향력이 블핑이 더 높다는데?  이게 뭔소리야 정신차려 핑크팬아											
"
371039117,대전 동물병원 사고의 보호자입니다. 한번만 읽어주세...
371039117,"





안녕하세요 글쓴이입니다. 글을 올렸던 이유는 아무리 작은 수술이여도이러한 일들은 언제든 생길 수 있으니다른 피해 반려동물이 나오지 않았으며 하는 마음과반려동물을 키우는 모든 보호자들이 더이상저와 같은 아픔을 겪지 않았음을 위해공공의 이익을 위한 마음으로 올렸습니다.현재 병원 입장글이 올라온 후개인 sns들로 연락이 오며 병원 입장글 봤다 하실 말씀 없냐거짓말하고 사니 좋냐, 돈뜯어내려고 별짓을 다한다 등의 익명으로여러 모욕적인 언행과 심지어는 저의 신상정보를 찾아 공개되는 일도 있었습니다.이 부분에 대해서는 그만 멈춰 주셨으면 좋겠습니다.내용을 거짓없이 하나도 빼지 말고 적으라는 분들이 많아서모든 내용과 증거 첨부까지 세세하게 글을 적다보니 글이 길어졌습니다시간이 없으시분들은 빨간 글씨만 읽어주셔도 좋습니다긴글 읽어주셔서 감사합니다.(요약)✔️ 피검사와 엑스레이를 보호자가 거부한적 없습니다.병원에서 수컷의 경우 간단한 수술이고“다른 병원에서도 피검사와 엑스레이를 진행하지 않는다” 라고 하여수의사 원장님의 말을 믿고 진행하지 않았습니다.돈을 아끼기 위해 검사를 거부한적 단 한번도 없었습니다.✔️ 수술전 금식 시간 지켰습니다.처음 내원한 병원이 아닙니다강아지 몸에 있는건 음식이 아니라 이물질로사망한 강아지는 새끼 강아지로땅에 떨어진 모든 것들을 주워 먹는 버릇이 있습니다.이 사실을 담당 수의사 원장님은 알고 있었고그렇다면 더더욱 마취전 엑스레이 검사는 필수였을텐데일반인이 아닌 전문 지식을 가지고 있는 수의사가나도 몰랐다고 이야기 하는게 맞는 걸까요.그리고 추후에 강아지의 이상증세가 나타났고이물질을 발견 했을때도괜찮다고 한건 수의사 원장님이였습니다.✔️돈 요구를 위한 보복글이 아닙니다.강압적으로 돈을 요구 한적 없습니다.주지 않으셔도 된다는 문자내용을 보냈으며,이 부분에 대해선 문자내용 첨부 한게 있습니다봐주시면 감사하겠습니다.          
 




"
371039117,"
 가끔 이런글 올라오면 원하는게 뭔지 모르겠음 병원글 보니 본인이 금식도 제대로 안시켰다면서요...쓰니가 죽인거나 다름 없을수도 있어요
"
371039117,"
 원글아. 읽어달라며 글을 쓸 땐 읽기 편하게 써 얼려야지, 네가 글 올리기 편하게 써 올려 어쩌겠다는 거냐? 하다못해 캡처라도 제대로 하든가, 확대하면 글이 뭉개져 눈이 피곤. 캡처말고 글을 복사해 붙여.
"
371039117,"
 동물병원 글 읽고 왔습니다 무혐의라해도 쓰니가 여기저기 글쓴건 사실인듯 하고 병원하고 둘이 얘기하든 변호사를 만나세요 여기저기 글써가며 감정 호소하는거 보기좋진 않네요
"
371039117,"
 엄마나 딸이나 원하는게 돈 맞네
이래서 가정교육이 중요함 돈없으면 염치도 없는듯 
돈 달라 커뮤에 글이나 쓰고 다니는 양아치근성


 "
371039117,"
 원하는게 보상인가요? 얼마 보상해달라 고소까지 당하고도 계속 글을 올리시는지?
"
371039117,"


													https://zul.im/0O57a5  이글도 너지?											
"
371039117,"


													이런사람들은 돈주면 다음에 또 그럴껄. 쓰니글중 쓰니가 원장한테 보낸문자 ""인품을믿습니다 알아서 입금해주세요""
보낸 문자를 보아하니 딴데서도 삥뜯었을듯.
본인이 죽여놓고 개값뜯는 사람들											
"
371039117,"


													가족이라며? 지들이 죽여놓고 삥뜯게 도와달라 판에서 구걸하는 꼬락서니 보소											
"
371039117,"


													정말 궁금한게 왜 금식 안 시키고 뱃속에서 금속이 나옴? 왜 그랬음? 뭘 먹였길래 금속이 나왔는지 설명 좀. 그래놓고 수술 강행 시킨 에유 좀 설명 좀 해줘봐요.											
"
371039117,"


													가족들 닉넴 바꿔가며 열심히 댓 다시네 한사람이 쓴걸로 몰아가지를 않나 ㅎㅎ 한심해서 말이안나오네 ㅎ
병원이라 생각하고 고소하시던지 ㅎㅎㅎ 고소 더 당해봐야 정신차릴듯											


 "
371039117,"


													ㅇㅇ님 고소 하시는게 나을듯여 댓글 죄다 이분인데 병원쪽 지인 같음 ㅋㅋㅋㅋㅋㅋㅋ											
"
371039117,"


													give me money~???											
"
371039117,"


													아 나도 얘 sns로 격렬하게 욕써서 보내고 싶다ㅡㅡ											
"
371039117,"


													쓰니는 끝까지 남탓만 하는 사람이네요 돈뜯어내려 여기저기 글쓰고 병원이 입장문 써서 쓰니가 욕먹으니까 자제해달라는건 무슨 심보신지? 여보세요 쓰니씨 본인이 자초한거란생각은 안드시나요? 글쓴것도 본인이 먼저 시작해서 욕먹는걸 왜탓하시나요? 본인때문에 강아지 죽은거 맞아요 다 본인이 자초해놓고 남탓만 하네요											
"
371039117,"


													무지개다리 건넌 강아지만 너무 불쌍하네요. 얼마나 고통스러웠을지.. 남아있는 사람들은 서로 탓하기 바쁘고.. 내가 금식을 시켰어도 부주의로 인해 강아지가 섭식한 점은 주인 잘못 맞구요. 물론 보호자입장에선 엑스레이를 찍었더라면 이라고 생각할수 있겠죠. 그게 서로 입장차이, 남탓이 더 커보이는거죠. 추가글로 보상금 안줘도 된다는문자에도 성의를 보고 싶었던거다 라는 말은 끝까지 안주니 하는말같아보여요.. 근데 제가 반려견 키우는 입장으로써 저런상황이라면 돈 요구는 내 강아지한테 미안해서라도 절대 안할거같습니다.											
"
371039117,"


													얘는 엑스레이 찍으라했으면 바가지병원이라고 글썼을듯											
"
371039117,"


													주워먹는 버릇이 있는걸 알았으면 주인인 니가 더챙겨야지 누가 챙겨주길바람? 문자 보니 돈 알아서 보내라 먼저 한것도 있네~본인이 잘못챙겨서 죽게 만들어놓고 병원탓하는거 없어보임 본인이 강아지 죽인거네요 그렇게 살지마시길											
"
371039117,"


													할만 하니까 그런 거지 -_-											
"
371039117,"


													금식 못한 본인 잘못이지 뭐가 그렇게 억울해서 구구절절한지 ㅋㅋㅋㅋㅋㅋ 그럼 병원이 집까지 가서 애 금식 시키는 거 감시 해야되나????											
"
371039117,"

													글 대충 보니 쓰니는 읽어달라고하지만 사람들이 자세히 알기를 바라지 않는 것 같음
과실 유무를 떠나 병원측에 인터넷에 의료사고를 키워드로 글을 뿌리고 있다는 압박감을 주기 위한 것 같음. 앞으로 병원 이미지 똥망되고 손해볼테니 빨리 돈주고 빨리 끝내라 이거지											
"
371039117,"


													요약본이라도 쓰던지 ㅅㅂ 누가 이렇게 긴걸 읽노											
"
371039117,"


													개 죽었다고 돈타령함? 역시 가족은 개뿔											
"
371039117,"


													수술전 관리 안한 그 책임은?   나쁜!!!											
"
371039117,"


													아. 돈 요구하셨다는..?											
"
371039117,"


													본인이 관리못하고 병원탓											
"
371042976,이 둘 중에 누구 얼굴이 되고 싶어?
371042976,"





에스파 윈터 (추)아이브 장원영 (반) 




"
371042976,"
 어렵네 누구든 냉큼 받아야지
"
371042976,"
 어케골라…이목구비중에 하나라도 받으면 감지덕지 ㅋㅋㅋ
"
371042976,"
 일단 둘다 성형전 사진먼저 들고와야되는거 아니냐?
"
371042976,"
 뭐임 윈터가 반대 아니었음? 윈터 눌럿는데 ;;
"
371042976,"
만13살때 장원영이야


 "
371042976,"


													난 윈터 갭차이 있는게 좋아서ㅜㅜ 윈터처럼 화장안한 쌩얼은 우유처럼뽀둥하고 화장하면 섹시한 느낌 확 나는 얼굴이 좋음 거기다 내가 광대가 좀 있다보니 잘 안 붓고 넙대대하다는 느낌 1도 안드는 얼굴이 좋아 윈터는 턱선이 말도 안됨 존예야											
"
371042976,"


													원래 제목은 장원영 추, 카리나 반이었고 장원영이 이기니까 윈터 추, 장원영 반으로 바꾼거임											
"
371042976,"


													하여간 윈터 시녀들은 엔터판도 모자라서 
10대판에까지 영업질이냐											
"
371042976,"


													성형vs자연대결인데 장원영이이기네											
"
371042976,"


													짝남 이상형이 윈터다…ㅜㅜ											
"
371042976,"

													얼굴로만 치면 당연히 윈터. 장원영은 좀 내스타일은 아님 전반적으로 부자연스럽고 부담스러움											
"
371042976,"


													윈터가 장원영급이 아니지않나...? 카리나면 비벼볼수있어도											
"
371042976,"


													10대까지 그 분.. 바이럴 개오지네 
톡선 있지도 않았던 글 좋아요 ㅈㅈ해서 와;
거기다가 윈터가 높았는데 장원영 높이려고
추반을 바꾸네..?											
"
371042976,"


													그저 주면 감사											
"
371042976,"


													난 그 윈터의 화장과 쌩얼의 갭차이가 너무 좋아서 윈터.. 윈터가 은근 모든 스타일 다 받더라											
"
371042976,"


													둘다 ㅈㄴ 감사합니다긴한데 뭔가 윈터가 좀더 섹기있는거같음 장원영은 그냥 너무 인형같은 느낌 윈터가 빼빼마른 몸임에도 불구하고 남자들한테 인기많은이유도 약간 조금 섹기있는 느낌이라 그런듯 한남아님 그냥 내 생각임											
"
371042976,"


													미친 윈터는 보이지도 않아 무조건 장원영이지											
"
371042976,"


													무조건 장원영,,,											
"
371042976,"


													장원영											
"
371042976,"


													연예인할거면 장원영 일반인 할거면 윈터											
"
371042976,"


													어차피 안 될 망상이니깐 난 얼굴은 윈터 피지컬은 장원영으로 하겟삼											
"
371042976,"


													저 사진을 기준으로
얼굴만바꾼다 하면 원터
몸매까지 다바꾼다 그럼 장원영											
"
371042976,"


													윈터											
"
371042976,"


													둘다 300억 값어치인데 부동산으로 받을래 금괴로 받을래 이거네....											
"
371042976,"


													일단 둘다 성형전 사진먼저 들고와야되는거 아니냐?											
"
371037684,고잉세븐틴도 이제 다 망했네
371037684,"





하루 지나도 조회수 100만도 안 나오고ㅋㅋㅋㅋ솔직히 23년 이후로는 부밀리 제외 다 노잼이던데
 




"
371037684,"
 노잼된지 꽤 됐음
"
371037684,"
 아니 자컨에도 정병이 붙음?? 신기하다 
그리고 매주 나오는데 1편도 아니고 2편이 하루만에 100만 넘기는 데가 얼마나되냐
"
371037684,"
 이젠 자컨으로도 지랄이네
"
371037684,"
 그 퇴근게임 좀 재밌지 않았냐
"
371037684,"
 애들 활동때문에 몸쓰고 막 하는걸 못함 한창 코로나일때는 재밌었는데 군백기 시작하면 또 재밌어질듯
"
371037684,"


													재밌게 본 거 같구만											
"
371037684,"


													정한이랑 에스쿱스가 진짜 너무 얄미움 맨날 편법쓰고 반칙하고											
"
371037684,"


													고잉셉 ㄹㅇ존잼인데....;;; 4년넘게 하는데 가끔은 노잼 컨셉도 있긴하겠지만 대체적으로 다 꿀잼임 제발 오래오래 해줬으면 한다ㅜㅜ											
"
371037684,"


													뭔가 자꾸 연결되고 또 내용이 추리 같은 쪽으로 몇개 대박터진 후로 좀 진지한 베이스의 영상들이 많다 보니 한두편 놓치게 되면 그 뒤로 즐줄이 안 보게 되더라...											
"
371037684,"


													이런 글을 쓸 때는 니 본진이 누구고 니 본진 자컨은 조회수가 몇인지 부터 까고 떠들어. 전교 50등이 전교 1~2등을 성적으로 까는 어처구니 없는 일은 없어야 하지 않겠니?											
"
371037684,"


													ㅋㅋㅋㅋ뭔예능도 아니고 아이돌 자컨가지고 또 망했다 ㅇㅈㄹ하는게 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅌㅋㅌㅌㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋ											
"
371037684,"


													조회수는 여전히 잘 나오던데											
"
371037684,"


													군대가야지											
"
371037684,"


													망하는건 네 인생이겠지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 인터넷 판구석에서 암만 염불외워봐라 네 인생이 나은지 세븐틴 인생이 나은지ㅋㅋㅋㅋㅋㅋ											
"
371037684,"


													재미가 없다면 제작진의 역량이고 ㅅㅂ 애초에 세븐틴이 개그맨도 아닌데 너 웃겨줘야할 이유가 어딨냐; 자컨 자체가 팬들 보라고 만드는 거잖아 팬도 아닌 것 같은데 가타부타 말이 많네											
"
371037684,"

													망한 건 아니지만 개인적으로 술래잡기, 돈라이, ttt 처럼
활동적이고 웃긴 그런 거 보고 싶음											
"
371037684,"


													아니 자컨에도 정병이 붙음?? 신기하다 
그리고 매주 나오는데 1편도 아니고 2편이 하루만에 100만 넘기는 데가 얼마나되냐											
"
371037684,"


													이젠 자컨으로도 지랄이네											
"
371037684,"


													망한 건 절대 아닌데 예전만큼의 화력도 아니긴 함											
"
371037684,"


													애들 활동때문에 몸쓰고 막 하는걸 못함 한창 코로나일때는 재밌었는데 군백기 시작하면 또 재밌어질듯											
"
371037684,"


													그 퇴근게임 좀 재밌지 않았냐											
"
371037684,"


													ㅂㅁㄱ											
"
371037684,"


													노잼된지 꽤 됐음											
"
371041677,블핑 마이크 진화한 거 봐봐
371041677,"




										
										핑크 단색이었던 마이크가

코첼라 이후 빤짝빤짝 검정분홍 그라데이션 마이크로 진화함ㅋㅋㅋㅋㅋ 

블핑이 들면 더 이쁨ㅋㅋㅋㅋ
 




"
371041677,"
 이거 로제가 디자인한거래 미감 미쳤음


 "
371041677,"
 마지막 움짤 ㄹㅇ 분위기 쩐다 ㅠ
"
371041677,"
 바뀐 게 훨 이쁨 블핑 의상에 잘어울림
"
371041677,"
 와 이 움짤 완전 분위기 있음 넷 다 개이쁘다 ㅠ


 "
371041677,"
 바꾸길 잘한듯
"
371041677,"


													아 블랙-핑크 구나! 디자인도 화려하고 이쁘고 의미도 좋다											
"
371041677,"


													개이쁘다											
"
371041677,"


													바꾸길 잘한듯											
"
371041677,"

													로제는 진짜 보물이다 노래도잘해 춤도잘춰 기타피아노도잘쳐 목소리 천상계에 그림도 잘그리고 디자인쪽도 재능있고 와이지 직원 수천명은 마이크 디자인도 안하고 뭐하길래 아티스트가 직접 저런거까지 해야 예쁜게 나오냐 참 ㅋㅋ 내가 와이지 취직못한게 아쉽다 ㅋㅋㅋ 개꿀회사같아											
"
371041677,"


													바뀐 게 훨 이쁨 블핑 의상에 잘어울림											
"
371041677,"


													와 이 움짤 완전 분위기 있음 넷 다 개이쁘다 ㅠ											


 "
371041677,"


													오 마지막 움짤 짤줍											
"
371041677,"


													바꾸길 잘한듯											
"
371041677,"


													이거 로제가 디자인한거래 미감 미쳤음											


 "
371041677,"


													마지막 움짤 ㄹㅇ 분위기 쩐다 ㅠ											
"
371041677,"


													변한 게 훨씬 이쁘다											
"
371037519,강아지 죽으니까 너무 허전하다
371037519,"





여기 원래 강아지 집 있는 곳이었는데………잘 갔겠지…? 




"
371037519,"
 좋은 강아지별로 갔을거야 너무 마음 아파하지마 쓰나ㅜ넌 최고의 주인이었을거야
"
371037519,"


													멋훗날 내가 떠날때 무지개마을에서 날 기다리고 있을거라 생각해 나도 나는 지옥가도 지옥가기전에 꼭 무지개다리앞에서 우리강아지 한번만 보고싶어											
"
371037519,"


													나도 오늘 강아지 무지개 다리건넜는데 너무 보고싶다 좋은곳으로 갔을거야 힘내자											
"
371037519,"


													잘갔을거니까 너무 마음아파 하지마. 나도 고양이 키우는데 8살이라 수명의 반 정도 산거같은데 나중 일을 생각하면 벌써부터 마음아픔... 마음 많이 아프겠지만 충분히 그리워하고 많이많이 생각하고 충분히 슬퍼하다가 잘 보내줘. 니가 이렇게 그리워하고 생각해주는만큼 강아지에게도 너는 소중한 존재였을거다. 힘내!											
"
371037519,"


													나두 보낸지 거의 일년인데  많이 그립다 행복하게 여행중일라나											
"
371037519,"


													좋은 강아지별로 갔을거야 너무 마음 아파하지마 쓰나ㅜ넌 최고의 주인이었을거야											
"
371041521,건강문제로 임신 힘든데 임신 자랑하는 친구
